,cptr_tm,color_id,ocr_cnt,lat,longitude,altitude,bus_num,spn_num,fmi_num,tla,current_visibility,warng_lvl
88,2019-11-24 06:04:20.796543,Informational,5,19.348279965222545,17.115998163031264,-0.7709125344202259,831,973,21,Component1,Invisible,Informational
89,2020-10-12 03:22:51.026759,Stop,9,26.395004169562426,-12.28313487967796,0.25126932818379233,669,613,17,Component3,Visible,Stop
90,2019-07-11 07:33:57.689342,Stop,4,0.7819468655326176,-134.1235463741264,-1.868047037259716,23,909,16,Component3,Invisible,Stop
91,2019-07-22 01:49:18.320122,Warning,6,87.97711119483156,27.44990696004112,-1.9984081205750774,288,958,0,Component2,Visible,Warning
92,2020-11-16 06:11:47.122162,Warning,0,-74.33466746115349,-159.87958378097287,0.5444337871909197,38,534,11,Component4,Invisible,Warning
93,2020-07-19 08:06:51.456741,Stop,7,65.98895403253027,-170.42380370795783,1.7733487642918675,7,728,4,Component4,Visible,Stop
94,2020-10-02 08:05:29.004943,Informational,6,-31.188083849523146,-64.09599489645335,-1.8228445494011147,283,188,6,Component2,Visible,Informational
95,2019-05-19 09:06:44.461733,Stop,7,57.39867870007018,51.07045418966311,0.0004895383457101943,280,105,3,Component2,Invisible,Stop
96,2020-10-03 00:46:10.270427,Informational,8,-78.62179667305384,-175.8096596567756,-1.3264318168988036,258,946,8,Component3,Invisible,Informational
97,2020-04-07 11:09:25.919109,Warning,5,40.15736146294526,-168.47458989666393,-1.46923066917476,70,952,0,Component1,Visible,Warning
98,2020-07-01 01:54:26.511054,Warning,6,-49.11736234610889,-36.83442815733116,-0.5790895176360662,81,958,18,Component2,Visible,Warning
99,2019-10-15 08:25:27.133585,Warning,1,-55.717546543436356,-153.66474929049465,0.32303459261375966,374,239,8,Component2,Visible,Warning
100,2019-04-06 06:11:26.935682,Stop,9,2.160698486403305,-32.09795698212659,-1.97311534507641,296,1,4,Component2,Invisible,Stop
101,2019-06-02 07:07:30.324299,Warning,5,-36.915934739825055,68.212574176408,1.5359611124772647,129,682,21,Component3,Visible,Warning
102,2019-02-24 07:35:02.336875,Stop,6,-24.89378520749419,-154.3259035873764,-1.8976840541203974,878,315,7,Component2,Invisible,Stop
103,2020-09-24 03:44:05.691247,Stop,2,49.6099168710262,-0.039792147853830784,0.7511593793853151,320,252,12,Component1,Visible,Stop
104,2020-01-17 03:02:54.661157,Stop,8,-65.94619845874271,45.43487503740437,1.529982455668454,169,446,4,Component2,Invisible,Stop
105,2019-04-18 02:33:24.924867,Stop,7,32.84707222790861,66.51147378016054,-0.8583075247195455,314,578,1,Component4,Invisible,Stop
106,2020-05-11 06:52:29.218228,Informational,0,-88.90259930064474,-170.13167013326418,-0.4652586611065592,768,634,5,Component3,Invisible,Informational
107,2019-08-17 04:49:00.736937,Stop,0,24.580570202790184,14.990381843376582,-1.6907346371698124,812,410,16,Component4,Visible,Stop
108,2020-05-14 07:22:37.909985,Warning,2,86.34990842213583,28.440688117736272,-0.5289893959887229,9,897,0,Component3,Visible,Warning
109,2019-09-15 10:42:42.436889,Stop,6,59.26020679571681,-27.554333159138906,-0.1974919495187497,797,306,1,Component2,Visible,Stop
110,2019-02-19 10:04:15.956241,Stop,2,62.66719751294488,-158.662505481623,-1.7125471047997372,364,263,16,Component1,Invisible,Stop
111,2019-06-24 09:41:33.841676,Stop,9,18.79456564306581,-110.99352534547256,0.3856212983186289,565,599,10,Component4,Visible,Stop
112,2020-02-09 10:06:27.367446,Informational,1,62.15961410211392,-94.10586276696564,-0.8404972461804898,821,353,16,Component2,Invisible,Informational
113,2019-11-22 08:46:44.064318,Stop,2,-67.94333014664635,78.40080079818506,0.11428563895337218,196,998,10,Component4,Visible,Stop
114,2019-08-18 11:22:07.912581,Warning,7,-51.64054420760971,-65.28907896881023,0.37778314146024705,366,369,15,Component2,Invisible,Warning
115,2020-06-24 10:11:19.829684,Warning,0,65.00020035082929,-60.52582339437258,-1.368589414377586,303,770,31,Component4,Visible,Warning
116,2020-08-02 01:43:32.236349,Informational,9,46.564057114089735,58.948168988781504,-1.8594405916822425,576,231,9,Component2,Visible,Informational
117,2020-11-20 11:32:40.147065,Informational,4,-59.161308170381304,-112.83244319133978,-1.6109668232697874,975,583,0,Component4,Invisible,Informational
118,2019-11-21 10:38:42.914564,Warning,3,40.034379500993026,-83.63227960664628,0.7027863111247594,154,262,14,Component2,Invisible,Warning
119,2020-07-18 02:55:48.089260,Warning,1,65.23387992557127,-175.58877374094365,-1.9527535264668026,856,355,13,Component3,Visible,Warning
120,2019-02-07 11:09:51.029934,Informational,1,-21.263439411123173,38.10904003181341,-0.8937537548710228,891,896,13,Component4,Visible,Informational
121,2019-11-23 09:38:37.316851,Informational,1,47.24556521281818,40.28133347991613,1.047275414295811,235,388,18,Component4,Invisible,Informational
122,2019-05-20 04:14:09.426567,Informational,9,-10.841104474952004,72.21782933679586,0.15034208352279244,547,67,14,Component1,Invisible,Informational
123,2020-10-21 00:12:37.547332,Informational,8,63.94706500430263,-172.60951384286255,1.3271797942999584,346,3,15,Component1,Invisible,Informational
124,2020-11-08 02:56:41.381975,Warning,7,-67.22922477954202,-68.69385535580405,-0.9745572003151373,121,167,20,Component3,Invisible,Warning
125,2019-03-04 09:12:26.755711,Warning,5,83.63996812852386,10.811451286695387,0.19666202760334173,664,268,31,Component3,Visible,Warning
126,2019-02-01 07:10:42.613474,Informational,7,37.65655971908329,-147.4224433383018,-0.6662881291389895,813,710,9,Component4,Visible,Informational
127,2020-03-05 09:35:22.874948,Informational,4,81.75719570166115,-32.94074632742931,0.9812148901120268,753,147,11,Component3,Invisible,Informational
128,2019-09-07 04:35:47.453077,Warning,2,89.32430395547959,60.232252483743565,0.4272667399707726,964,69,3,Component3,Visible,Warning
129,2019-03-22 04:08:51.480999,Warning,1,72.25790735704206,39.061268652723896,-1.8765434677494093,588,52,5,Component1,Invisible,Warning
130,2020-04-08 09:12:24.382210,Warning,4,-58.95380110154774,-76.6954486675383,-1.822591688762055,161,363,8,Component1,Visible,Warning
131,2019-01-16 09:27:51.609895,Warning,1,-17.563945142469066,-153.1074850952691,-1.4771615557948876,796,591,2,Component2,Visible,Warning
132,2020-01-20 11:20:10.857639,Informational,8,-53.96791101199152,-170.12717896746295,0.8976318722814756,430,648,3,Component2,Invisible,Informational
133,2019-04-15 00:43:21.009241,Stop,0,43.83044484493058,35.15741133860598,1.4991816821808865,427,477,1,Component1,Visible,Stop
134,2019-11-13 10:06:49.364824,Stop,0,-78.86000628718907,-53.777491199810896,-1.673558639161088,388,605,10,Component4,Visible,Stop
135,2020-02-01 01:20:49.954662,Stop,3,34.61166334560038,29.715502228499645,-1.253856470539421,407,230,7,Component1,Invisible,Stop
136,2019-09-10 09:31:51.569293,Stop,2,61.851982823980535,-74.51962163993242,0.572390577265312,246,704,8,Component4,Invisible,Stop
137,2019-08-11 07:18:23.172452,Stop,5,-54.2162356264147,73.99772523150301,-1.0406890873506676,476,498,2,Component4,Invisible,Stop
138,2019-11-17 11:54:30.711416,Stop,5,-53.31648671652719,-57.2677111515563,0.46632543936228776,961,218,18,Component2,Invisible,Stop
139,2020-01-07 09:27:13.613150,Informational,7,-50.667527205147195,25.209215388678302,1.503752998542374,699,99,9,Component2,Visible,Informational
140,2019-06-11 02:21:52.323942,Stop,4,12.302614863742377,-160.0541226537747,1.6847890475577105,178,186,20,Component1,Visible,Stop
141,2019-08-22 11:22:36.029495,Informational,3,84.46088894970836,-23.97896711409291,0.25149004638533157,135,352,6,Component3,Visible,Informational
142,2020-11-20 11:55:42.870658,Stop,8,54.106928044676806,-67.97241467882557,0.5133908539294039,428,237,9,Component4,Invisible,Stop
143,2019-07-01 04:09:29.963359,Stop,7,-61.32893776754236,18.771751135560805,-0.6571287649309987,104,387,3,Component3,Invisible,Stop
144,2020-06-24 04:18:09.545670,Informational,3,87.01487364578219,-137.49329269272516,1.1372486477257282,542,308,16,Component2,Visible,Informational
145,2019-10-05 07:23:06.350276,Stop,5,-14.079988034466027,72.11386971382444,-0.9525014516855301,372,78,21,Component3,Invisible,Stop
146,2020-08-15 03:17:16.514655,Warning,8,62.103486586665326,52.67230206741803,-1.5729215956124873,115,622,16,Component1,Invisible,Warning
147,2019-02-04 02:52:26.429206,Informational,1,-66.01114883096048,-21.935703573831177,-0.7436627145099943,103,212,13,Component2,Visible,Informational
148,2019-01-01 11:43:48.540892,Warning,7,35.005616010250264,-18.382569207758053,-1.7207317982706218,280,425,8,Component2,Invisible,Warning
149,2020-08-17 09:54:55.738992,Stop,3,-26.129496276966854,73.8223090810151,1.3738236980317002,154,270,3,Component4,Visible,Stop
150,2020-07-15 00:58:18.605300,Informational,5,50.21532321851706,-168.2842559958732,0.0899501557366329,661,622,18,Component4,Visible,Informational
151,2020-09-05 11:12:04.357032,Warning,7,-47.7788893400478,-15.675578070033652,0.9870516022189872,970,857,18,Component3,Visible,Warning
152,2020-06-05 07:38:10.630784,Warning,0,-64.02248654141528,11.507069482656476,0.20422066074761247,316,800,14,Component1,Visible,Warning
153,2020-08-15 00:44:57.064824,Warning,3,-86.47807591825068,-114.84108397690439,0.7647826678155565,639,692,12,Component3,Invisible,Warning
154,2019-02-17 01:09:27.900286,Warning,4,80.44516992525922,-94.57196545852806,0.7331873342130093,33,953,14,Component1,Visible,Warning
155,2019-06-18 08:33:56.261675,Stop,7,3.0468035861476324,64.70700254526233,-0.17006658158101517,798,773,10,Component3,Invisible,Stop
156,2020-01-05 10:10:10.561011,Stop,3,-46.30980945305137,35.267332999985086,1.040534266808375,175,18,21,Component2,Invisible,Stop
157,2020-04-09 09:00:52.751714,Informational,8,-26.254240410356196,-57.44743232765748,1.4623957012060091,431,450,3,Component4,Invisible,Informational
158,2019-05-04 05:13:49.391514,Warning,4,-87.06930008327284,-56.02394904812955,-1.629053314155672,894,103,14,Component3,Visible,Warning
159,2020-05-03 04:52:18.697703,Warning,1,21.52372607861598,-6.0661884430565465,-0.017862318022845436,831,712,13,Component2,Invisible,Warning
160,2019-11-18 02:24:42.275427,Informational,0,52.5270312574564,-21.26923283316114,1.5262134912789578,626,639,6,Component3,Visible,Informational
161,2019-09-06 01:20:33.698369,Informational,4,21.02425246977748,-97.67639370107077,1.7882730791038148,811,227,6,Component3,Visible,Informational
162,2020-07-12 06:38:45.397687,Stop,2,-13.081403037596615,-8.432173371828497,-1.6847276884391098,617,579,21,Component1,Invisible,Stop
163,2019-02-13 04:14:35.365566,Warning,4,-19.254902253376315,-19.662120029600118,1.9578325271130286,846,285,4,Component4,Invisible,Warning
164,2019-07-06 05:12:16.610991,Stop,7,33.98222813892207,-40.901251911224904,-1.393232911812849,739,324,20,Component1,Visible,Stop
165,2019-09-15 07:42:46.165607,Informational,5,-80.55500775139296,-145.68375985512284,-0.5414500277117962,882,551,10,Component1,Visible,Informational
166,2020-07-06 05:51:01.357806,Informational,3,-5.771432858261136,60.340032910161085,0.31627467660604536,206,134,12,Component3,Visible,Informational
167,2019-04-05 09:21:58.167366,Warning,9,-80.34136054128922,-121.38380455661452,-0.9294693654468795,192,942,31,Component1,Invisible,Warning
168,2019-10-18 00:45:33.927062,Stop,4,74.11578143176718,-38.37261517234941,-1.6949056110857956,995,583,21,Component2,Invisible,Stop
169,2020-08-10 03:04:36.661655,Warning,0,-20.822044619961588,-65.34926477778082,-1.7222121568031157,209,219,18,Component4,Invisible,Warning
170,2019-02-07 06:32:40.319448,Warning,1,-6.438802915931973,-30.64773101600349,1.5486429313359964,778,101,10,Component2,Visible,Warning
171,2020-02-10 10:34:52.654868,Warning,8,-85.69825443659501,-59.99276643793948,1.1238546548290391,852,835,1,Component3,Invisible,Warning
172,2020-04-13 03:10:14.605644,Warning,0,-82.8606945732956,-107.89723167875728,0.14132680566089828,835,583,21,Component2,Invisible,Warning
173,2019-05-01 10:12:49.311066,Stop,4,-34.24795833945835,30.70295445593962,1.3896600457251695,805,364,17,Component4,Visible,Stop
174,2019-07-24 02:34:00.718117,Informational,7,-23.145172845672747,-79.40650761140749,-1.292313464726004,452,337,12,Component4,Visible,Informational
175,2020-03-18 03:14:51.254088,Warning,6,34.310830191698415,49.812390789797405,-1.5709900890274953,826,721,13,Component4,Visible,Warning
176,2020-04-21 09:20:05.623351,Warning,3,-74.75042488507484,-90.31225670099363,0.41387760669412055,364,598,8,Component2,Invisible,Warning
177,2020-11-22 05:53:52.420897,Warning,7,61.47948632725243,-79.91124882253351,0.8882509065210602,390,668,10,Component2,Invisible,Warning
178,2019-07-18 03:42:30.672316,Stop,1,55.60124475818134,-148.54509801658577,1.3802463336819413,241,71,6,Component2,Visible,Stop
179,2020-09-03 09:38:54.003725,Stop,0,5.34145731166403,-19.75259286323174,0.9168699261684536,234,827,9,Component2,Visible,Stop
180,2019-04-22 07:49:49.712759,Stop,8,69.71607219797326,-151.6556336894228,0.858062634212688,985,25,3,Component4,Visible,Stop
181,2019-04-05 05:41:05.449269,Informational,3,67.00352586911916,-94.35415952065054,1.153736972394058,241,501,1,Component1,Visible,Informational
182,2020-11-22 06:10:30.853096,Informational,9,64.53310272781044,-70.97648411042411,-0.45434990923290064,999,740,3,Component1,Visible,Informational
183,2019-07-04 07:33:28.282191,Warning,9,16.11885767255201,-128.67534455994002,1.0477526172708695,683,296,3,Component4,Invisible,Warning
184,2019-09-22 04:32:36.402981,Warning,8,56.822848953679284,52.01358189678396,1.9381002963670553,510,163,0,Component3,Visible,Warning
185,2019-08-09 04:06:09.378639,Informational,0,-29.477410104873087,11.25950839730038,-1.6577078009313935,243,632,6,Component1,Invisible,Informational
186,2020-04-24 01:39:27.604928,Stop,6,-79.98827293384828,-145.1257782128899,-0.42402118882123174,700,591,12,Component3,Visible,Stop
187,2019-04-14 10:20:30.171407,Stop,2,12.25277084232448,-117.41010533054796,-0.849978406739619,938,363,11,Component1,Invisible,Stop
188,2020-02-12 02:53:23.913603,Informational,7,54.701087734911226,-44.83876336061874,-0.10515309268572848,991,756,15,Component3,Invisible,Informational
189,2019-11-03 05:10:09.195136,Stop,4,85.94160255596904,-69.23273407278492,0.3901316827667829,813,439,1,Component2,Visible,Stop
190,2019-11-09 07:06:50.040912,Stop,2,15.147327122799766,12.519523907237897,-1.252258089368178,191,841,6,Component3,Visible,Stop
191,2020-06-15 10:35:09.094960,Warning,7,52.911057679187365,-80.72508058189291,0.6680856960122035,778,959,7,Component3,Invisible,Warning
192,2020-01-05 10:48:07.453983,Informational,1,-3.8687552342661604,-32.1696472781334,1.3776017581237325,73,418,7,Component1,Visible,Informational
193,2019-04-04 08:15:37.998014,Informational,8,1.9287863414021729,-106.55564153983693,0.8657042635235674,729,232,20,Component2,Visible,Informational
194,2020-06-13 03:39:00.153373,Stop,3,-41.61108402304762,-88.8298274347836,-1.3546335944368244,734,121,7,Component3,Visible,Stop
195,2019-09-07 11:26:54.170218,Stop,8,44.77479230182348,-10.799644097057126,-0.3401581326485923,555,584,6,Component3,Visible,Stop
196,2020-01-16 03:34:07.440456,Informational,1,-59.253363517140755,1.2589469277079672,-0.29262925976772136,95,850,15,Component4,Invisible,Informational
197,2020-02-20 08:00:52.589792,Warning,5,58.50250918600241,7.3291914530638,-1.1317198343674493,461,748,17,Component1,Invisible,Warning
198,2019-03-13 10:06:44.167151,Stop,4,72.93012306957948,-156.75839750031136,1.6206435011760139,552,670,9,Component4,Invisible,Stop
199,2020-08-07 01:07:36.577703,Stop,9,-43.1025417256436,-97.84869195704722,1.8729945770318928,393,192,5,Component4,Visible,Stop
