,key_cycle_id,key_cycle_start,key_cycle_end,key_on_hrs,key_cycle_engine_hrs,hours_since_prev_key_cycle
26,8520861,2019-07-19 08:19:09.012946,2019-07-19 08:56:49.539165,0.6277777777777778,3.1045810831236498,19.732193857262505
27,9529029,2020-06-07 04:53:34.348780,2020-06-07 04:40:16.933900,23.778333333333332,5.613959941506819,3.660941985420764
28,72012541,2019-01-05 10:39:30.054865,2019-01-05 00:12:48.540036,13.555,16.652859280862113,8.016825321632467
29,84778615,2020-01-10 07:36:41.576456,2020-01-10 05:04:08.413251,21.45722222222222,4.529628863814511,7.779509383835272
30,51836816,2019-07-13 10:33:06.211250,2019-07-13 08:03:55.977986,21.51361111111111,3.0140683919795395,21.545381835375743
31,55954284,2019-09-16 11:20:37.416600,2019-09-16 06:47:07.275083,19.441388888888888,8.838301126537814,23.94515538343952
32,5531941,2020-06-06 06:34:45.421430,2020-06-06 00:53:09.284552,18.30638888888889,10.375767272450233,4.178540240194855
33,64135705,2019-10-24 11:27:36.795612,2019-10-24 07:47:03.050592,20.323888888888888,19.63749250685639,10.166572503504646
34,19813416,2020-02-03 09:48:54.677573,2020-02-03 06:40:24.223849,20.858055555555556,2.7320241278874615,7.439206648576973
35,71254547,2020-11-20 11:04:47.758933,2020-11-20 02:05:17.378448,15.008055555555556,23.299201977094008,8.391593917751884
36,36068504,2020-05-06 09:58:41.766708,2020-05-06 07:53:21.076044,21.910833333333333,13.589792547094145,23.511816957034814
37,36523077,2019-07-03 01:48:00.514245,2019-07-03 04:15:45.691814,2.4625,7.543023974104149,23.180873119568915
38,62069596,2019-01-10 11:19:37.049509,2019-01-10 02:29:48.695278,15.169722222222223,17.175192604461767,5.621804709558759
39,25937035,2019-03-02 01:13:38.161190,2019-03-02 03:47:16.323640,2.5605555555555557,8.33325702926941,14.672265541679801
40,29239169,2019-10-17 03:48:33.292772,2019-10-17 02:46:47.265708,22.970277777777778,2.369382593978985,22.30644729237086
41,16749362,2019-10-07 10:20:08.991298,2019-10-07 05:06:39.446689,18.775,12.956464388589033,15.934984472168118
42,22504235,2019-04-13 08:36:03.156643,2019-04-13 04:22:19.087724,19.770833333333332,9.450131991009812,4.392950226993502
43,82806427,2020-06-10 07:54:56.258779,2020-06-10 02:14:08.268450,18.32,18.524923377212183,21.14766151404397
44,94601919,2020-06-22 02:48:23.360135,2020-06-22 02:57:54.565820,0.15861111111111112,11.038146457192564,19.443834663806882
45,13233274,2019-03-14 00:40:45.442104,2019-03-14 08:51:26.067641,8.177777777777777,19.54160300023849,5.471553424597955
46,66067737,2019-11-13 10:49:03.496326,2019-11-13 10:57:01.854338,0.13277777777777777,18.514164317425564,22.349546013209384
47,30785091,2020-04-08 04:47:30.038473,2020-04-08 05:51:34.017272,1.0675,1.910999089805788,8.60383876652897
48,58871791,2019-08-03 01:32:12.955239,2019-08-03 10:20:20.518313,8.801944444444445,13.324787929917886,8.83474923883162
49,57568940,2020-02-12 05:24:58.900258,2020-02-12 04:47:29.133846,23.375,3.4856980189830686,21.264330321666204
50,40792844,2020-02-05 05:58:56.265038,2020-02-05 01:33:58.020533,19.58361111111111,0.45650222847818966,5.562954157115113
51,33665647,2020-01-21 08:53:01.752658,2020-01-21 03:32:33.107049,18.65861111111111,3.418174087031539,21.675560458791985
52,53526095,2020-05-02 11:31:12.522238,2020-05-02 06:51:29.629976,19.338055555555556,8.866740017394495,4.957240075707958
53,30533249,2019-10-01 01:53:09.835953,2019-10-01 09:56:33.801485,8.05638888888889,23.45865784415651,15.697401372958574
54,3322318,2019-05-02 05:10:50.744222,2019-05-02 01:10:58.572385,20.001944444444444,18.23009037077569,19.59900704251003
55,83268844,2019-08-22 08:32:34.615215,2019-08-22 03:14:30.167542,18.698611111111113,0.1906735763684395,10.113159077451368
56,55552637,2019-04-20 07:56:44.335319,2019-04-20 07:04:06.688827,23.122777777777777,7.14166810110731,6.4273401254279445
57,56416768,2020-07-07 05:08:38.545187,2020-07-07 10:08:58.151488,5.005277777777778,1.919914892575723,2.7599147725075284
58,8525064,2019-02-22 07:35:08.488572,2019-02-22 06:05:17.551833,22.5025,0.14855373936488636,14.566085860592914
59,87342837,2020-07-12 05:51:01.653642,2020-07-12 04:31:17.990618,22.67111111111111,18.610789606703438,9.524135145625475
60,66509673,2019-11-05 11:19:29.979745,2019-11-05 02:47:11.748618,15.461388888888889,14.6464507308588,19.532819397500777
61,68349641,2020-05-01 04:40:05.027708,2020-05-01 05:04:30.565576,0.40694444444444444,15.926082154122685,7.7025343669162005
62,12805219,2020-03-14 06:26:02.357243,2020-03-14 10:09:22.049935,3.7219444444444445,23.870745387343206,5.112532317542618
63,79849592,2020-09-19 06:35:16.740539,2020-09-19 07:51:41.277079,1.2733333333333334,14.314552263703057,22.686582706554947
64,67574798,2019-09-01 03:00:37.226168,2019-09-01 11:14:27.118378,8.230277777777777,4.893279675988942,18.26175469528919
65,90964123,2019-11-19 09:44:18.221504,2019-11-19 05:12:00.863189,19.461666666666666,23.170895044721775,16.576537276132033
66,73091595,2019-05-18 00:45:20.689720,2019-05-18 01:32:33.859110,0.7869444444444444,17.18160985647729,13.103564772121505
67,80714051,2019-09-05 09:49:10.059964,2019-09-05 05:03:05.365888,19.231944444444444,14.494634882121396,16.373827464425663
68,36688571,2020-07-06 11:19:15.292451,2020-07-06 10:49:58.561325,23.511944444444445,17.996086360092853,12.727905273606721
69,98594818,2019-08-07 11:49:58.417675,2019-08-07 08:15:34.444050,20.426666666666666,9.826013622956557,5.720431817235341
70,79923209,2020-01-20 10:56:03.744480,2020-01-20 10:51:29.435753,23.92361111111111,19.581418283047576,6.096463262842266
71,33297738,2020-06-20 01:26:53.498081,2020-06-20 07:13:15.169826,5.7725,23.534766996831,0.25773284121746176
72,74880251,2019-03-05 11:51:21.578778,2019-03-05 02:39:27.326248,14.801388888888889,5.808667911082268,17.758964618214378
73,24106234,2019-09-22 02:05:48.960919,2019-09-22 11:53:06.748163,9.788055555555555,2.9377984331072113,12.512247007089467
74,34692804,2019-11-23 10:20:45.969740,2019-11-23 03:25:26.667448,17.07777777777778,17.319374694614282,21.782194081892925
75,57798422,2020-10-10 10:46:18.817540,2020-10-10 00:19:22.346785,13.550833333333333,20.75245737182516,0.714977866292096
76,55141897,2019-10-06 11:57:46.654457,2019-10-06 00:30:51.749844,12.551388888888889,0.9991408634843069,16.352583016115613
77,23538215,2019-04-20 09:08:01.535144,2019-04-20 08:03:25.926104,22.923333333333332,4.434706501695213,23.697448650475305
78,13036256,2019-02-14 04:24:27.963476,2019-02-14 00:11:14.921028,19.779444444444444,1.695783132111198,11.67562155506398
79,13370296,2019-03-06 06:07:10.629059,2019-03-06 11:47:23.482452,5.67,5.096408561961839,18.92427401321921
80,83548107,2020-05-02 11:09:55.135497,2020-05-02 06:11:36.840356,19.028055555555557,1.5509644952843828,13.241418098956713
81,22031948,2019-11-13 07:44:01.080970,2019-11-13 04:55:02.381239,21.183611111111112,23.460551705334154,13.1639802334812
82,37090864,2020-08-13 05:42:00.106537,2020-08-13 09:20:23.861663,3.6397222222222223,19.93159976285714,14.555998503395738
83,51780483,2020-08-11 02:42:12.894508,2020-08-11 03:31:05.142578,0.8144444444444444,6.707060661441447,8.87025069142263
84,43671930,2020-09-22 02:45:47.962601,2020-09-22 03:00:23.709092,0.24305555555555555,20.459081964240887,17.14522673764422
85,71939118,2020-10-13 03:18:34.259131,2020-10-13 01:33:18.845062,22.245555555555555,6.974326497569897,11.32316092329748
86,25649197,2019-04-15 10:33:05.109852,2019-04-15 10:41:11.307394,0.135,19.574692683570483,23.9360215543225
87,51447754,2020-04-22 10:56:29.510604,2020-04-22 04:48:12.900088,17.861944444444443,16.458504660370046,18.94495355600727
88,27656168,2020-01-06 10:22:12.602459,2020-01-06 01:50:39.349704,15.473888888888888,8.233361566261198,6.280088893077178
89,75270969,2020-03-20 11:34:50.089762,2020-03-20 06:30:14.731816,18.923333333333332,19.163623430507762,19.04302706373199
90,51554560,2020-05-16 03:55:33.153994,2020-05-16 09:26:46.634240,5.520277777777777,5.0810397168905,19.75705641191675
91,77632118,2019-08-06 10:37:11.708099,2019-08-06 03:08:00.076212,16.513333333333332,23.73189690966452,6.637567259003605
92,63419711,2019-09-03 05:42:10.181033,2019-09-03 05:36:52.889963,23.911666666666665,9.408409174193368,8.721280342778726
93,55668335,2019-03-18 05:10:57.989340,2019-03-18 08:26:17.113730,3.2552777777777777,6.147310337301093e-05,3.952992190363135
94,6895611,2020-03-09 03:28:48.579304,2020-03-09 11:31:38.191020,8.046944444444444,4.0406508900835085,4.139060338602529
95,80417929,2019-04-19 09:23:46.624519,2019-04-19 06:54:28.013225,21.511388888888888,13.478044053531201,15.111197741980654
96,9618816,2019-02-09 05:25:15.107224,2019-02-09 07:38:16.288843,2.2169444444444446,16.875405829929008,1.7929977070170082
97,37016529,2019-08-05 10:32:55.063268,2019-08-05 01:44:07.425437,15.186666666666667,7.266625703393073,8.195461419923712
98,42798880,2019-10-13 11:47:04.549217,2019-10-13 03:52:45.068763,16.094444444444445,11.616172435862765,22.477622244826815
99,82622537,2019-05-01 09:56:41.104276,2019-05-01 03:32:49.231438,17.602222222222224,22.875743463615013,8.738732987493119
100,44491843,2019-07-17 07:05:26.102367,2019-07-17 05:03:06.420642,21.961111111111112,7.800390572883245,12.951691628432236
101,17924509,2019-01-21 02:38:04.668354,2019-01-21 01:24:49.229580,22.77888888888889,5.90807865096837,21.293284720186012
102,16335863,2019-06-18 03:23:49.622765,2019-06-18 01:11:44.689448,21.79861111111111,1.646833853049273,22.44734503934018
103,75102447,2019-10-08 06:13:02.587407,2019-10-08 01:35:14.403313,19.369722222222222,19.949964458898197,21.042765774854786
104,70777092,2020-11-02 01:07:03.602983,2020-11-02 04:31:31.031633,3.4075,15.457524768133524,19.115447029968244
105,13140956,2019-07-17 01:53:06.716941,2019-07-17 08:02:04.023795,6.149166666666667,9.280559590539031,0.3013592334731925
106,2351177,2019-10-11 04:17:25.179968,2019-10-11 11:12:57.157401,6.925277777777778,9.828964614761645,12.519397091581286
107,41593559,2019-11-20 05:10:24.804507,2019-11-20 08:53:00.448008,3.709722222222222,18.717552187901525,5.475096400121393
108,42451223,2019-08-24 08:49:15.871199,2019-08-24 08:21:28.085841,23.536666666666665,1.1432207691875291,15.946071618835273
109,79806200,2020-06-13 10:07:58.398905,2020-06-13 05:46:07.714201,19.635833333333334,7.944726762531869,15.38725060712661
110,78690852,2020-02-23 02:26:16.448845,2020-02-23 00:40:53.986739,22.24361111111111,17.104064281579767,17.96419548176353
111,51958065,2019-09-15 01:14:14.984656,2019-09-15 04:02:20.642308,2.801388888888889,15.46997057625714,22.001770705027134
112,76522432,2019-11-18 01:16:39.789419,2019-11-18 10:50:42.735756,9.567222222222222,4.76571492901353,6.467341432689154
113,94352133,2020-06-12 08:06:36.128704,2020-06-12 10:58:02.937721,2.857222222222222,18.270475049176724,1.350046798721885
114,55132295,2019-05-01 03:21:44.265752,2019-05-01 08:23:20.223467,5.026388888888889,23.031650457836076,8.050151506349899
115,74254671,2020-03-07 04:13:11.140883,2020-03-07 01:47:36.225123,21.573611111111113,16.93192805349797,11.935115480965568
116,20581180,2019-03-09 03:56:23.227660,2019-03-09 08:44:05.235805,4.795,22.20239526769808,6.204712946650635
117,66565685,2019-03-13 03:49:32.221162,2019-03-13 03:52:08.123147,0.043055555555555555,7.543611755053227,9.514573256280652
118,41301723,2020-09-22 06:42:03.544797,2020-09-22 09:47:05.936891,3.0838888888888887,16.911975384575154,22.034172937403497
119,4001309,2019-09-20 01:12:26.302897,2019-09-20 04:29:19.970182,3.281388888888889,9.029570843524187,2.431390055772673
120,21602674,2020-11-24 09:22:26.815736,2020-11-24 09:22:47.016679,0.005555555555555556,1.2314350067411661,0.8952293344064852
121,78936796,2019-07-04 09:10:08.998343,2019-07-04 10:37:24.922329,1.4541666666666666,22.146467212792388,6.773465461448194
122,89491338,2020-04-04 06:36:38.184824,2020-04-04 06:09:40.575277,23.550555555555555,9.12629286566424,13.243544817873152
123,99888791,2019-04-19 09:38:33.073553,2019-04-19 01:12:20.773175,15.563055555555556,0.362724435810585,18.789444114376753
124,91815320,2020-09-09 02:11:11.860527,2020-09-09 04:50:49.535646,2.660277777777778,23.919793386572806,17.46462961484461
125,39997869,2020-09-05 08:41:50.427264,2020-09-05 08:50:39.572159,0.14694444444444443,17.143302585612876,11.368868658221178
126,66437449,2019-09-03 04:16:28.981455,2019-09-03 00:26:30.710126,20.166944444444443,21.55493482700617,22.164107021440127
127,73218583,2019-10-21 11:34:19.785557,2019-10-21 10:32:02.451037,22.961666666666666,14.90316244237905,7.938021278161241
128,70050677,2019-02-01 09:28:07.223321,2019-02-01 05:52:58.114532,20.413888888888888,14.531522466332223,16.71185217516506
129,8598901,2019-11-13 02:20:12.576920,2019-11-13 11:57:33.211860,9.622222222222222,18.800741894219605,17.318604221105122
130,83692072,2020-03-06 02:01:47.418923,2020-03-06 07:35:00.812317,5.5536111111111115,20.154673919575053,4.6321824629246215
131,44417542,2020-02-15 02:04:45.443046,2020-02-15 02:12:13.343077,0.12416666666666666,9.719289246863974,13.334638890194416
132,97083615,2019-02-02 11:06:05.345586,2019-02-02 00:21:14.219621,13.252222222222223,8.745859677703427,13.106668979268111
133,66613313,2019-10-16 09:39:22.602582,2019-10-16 08:45:33.569822,23.102777777777778,0.4190436878770871,18.247796112355203
134,25339374,2019-06-17 11:47:25.541172,2019-06-17 07:54:28.375318,20.11722222222222,21.614494933367382,3.035953179625488
135,69999420,2020-08-23 08:00:29.793586,2020-08-23 10:07:00.173349,2.1083333333333334,21.02526755300123,2.666083990556424
136,72770921,2019-09-11 08:40:50.449178,2019-09-11 04:00:57.588905,19.335277777777776,18.525360664125362,8.645373484463828
137,76176061,2019-04-15 00:50:07.180986,2019-04-15 10:50:29.316263,10.00611111111111,13.318875279825608,17.08594650574031
138,61330734,2019-02-19 04:53:58.232691,2019-02-19 04:58:42.125403,0.07861111111111112,6.402091460651906,17.329225594488737
139,11739983,2020-11-05 08:29:21.562272,2020-11-05 10:01:38.472884,1.5377777777777777,23.398108327695724,5.872936611741786
140,62260382,2019-11-09 03:20:40.253793,2019-11-09 11:39:57.287514,8.321388888888889,10.259809039707896,17.090272861332622
141,49476035,2019-07-13 09:10:04.150909,2019-07-13 03:48:16.936468,18.636666666666667,23.465855227223507,17.879436462673315
142,39999791,2019-02-18 08:58:01.540433,2019-02-18 06:00:48.494607,21.04611111111111,23.365949087389833,0.9005824863432732
143,88743029,2019-02-13 05:31:47.328871,2019-02-13 07:11:02.139322,1.653888888888889,19.25894222342736,9.485381278348502
144,40782334,2019-08-10 00:27:41.989882,2019-08-10 09:42:48.279122,9.251666666666667,15.787755706782397,9.456455303413577
145,68690631,2019-02-21 05:32:01.803392,2019-02-21 09:36:19.731534,4.0713888888888885,16.25027588670267,15.501675805480387
146,53842045,2019-08-07 03:04:01.552733,2019-08-07 10:56:33.066967,7.875277777777778,15.205293168839296,9.609682591605242
147,82090414,2020-05-21 08:03:17.678266,2020-05-21 07:20:02.548838,23.27888888888889,11.28971184890236,19.386206512331214
148,41015809,2019-02-02 00:30:07.240064,2019-02-02 00:08:05.150609,23.6325,13.246392529962426,0.9601416652014292
149,82086774,2020-06-22 06:22:54.402245,2020-06-22 05:37:22.085657,23.240833333333335,22.459648421752867,8.881371998533064
150,69272612,2019-08-07 00:52:24.867346,2019-08-07 00:51:45.766749,23.988888888888887,11.368511796350399,9.70495075227286
151,22792100,2019-07-06 10:17:57.911923,2019-07-06 00:37:37.527727,14.3275,6.660910459126021,16.388981848387644
152,34837069,2019-01-14 01:16:39.240891,2019-01-14 11:33:33.129464,10.28138888888889,15.541947797622552,17.862246352892683
153,57044438,2020-06-12 11:55:10.875522,2020-06-12 07:31:26.096748,19.604166666666668,16.5918246976291,8.691550155748875
154,55424237,2020-08-06 00:16:18.454885,2020-08-06 07:41:52.254634,7.425833333333333,1.3465087717803064,16.681936169446885
155,80440916,2019-10-01 11:56:50.210152,2019-10-01 04:50:38.894924,16.89666666666667,13.966651961764011,21.109235029462802
156,94963809,2020-07-24 05:20:02.704822,2020-07-24 09:03:03.121211,3.716666666666667,18.488249781966225,9.681874344150174
157,22223615,2020-05-01 05:00:25.462086,2020-05-01 03:11:22.963335,22.1825,0.7384387033210134,21.008555341312782
158,71037502,2020-04-12 09:21:35.948195,2020-04-12 08:27:45.405942,23.1025,21.48161639506182,4.788198635138631
159,7898136,2019-04-15 11:20:18.380172,2019-04-15 09:37:55.994308,22.29361111111111,1.7494633785789055,13.213708903440914
160,54595502,2020-04-11 06:44:01.673834,2020-04-11 08:45:58.426606,2.0322222222222224,3.3844040820406978,10.805705096503345
161,43610780,2020-08-09 00:28:20.143407,2020-08-09 07:39:25.390295,7.184722222222222,17.755961520395264,11.088719592739501
162,34973057,2019-04-22 05:22:14.132225,2019-04-22 02:44:12.647901,21.36611111111111,13.536172370713166,14.807362642608652
163,37861474,2019-10-12 07:08:08.785396,2019-10-12 06:33:32.714006,23.423055555555557,23.34087196631507,4.62449248453815
164,85655134,2020-04-19 06:09:37.249509,2020-04-19 00:19:07.015712,18.158055555555556,6.618174703420923,19.074581277072113
165,86235651,2019-09-18 06:21:10.153433,2019-09-18 05:02:03.785376,22.68138888888889,23.53160594161125,16.848959691118772
166,24999424,2019-11-24 09:56:35.096797,2019-11-24 03:02:57.031527,17.105833333333333,7.201846242520556,19.029473344389075
167,49965670,2019-01-15 02:44:52.297600,2019-01-15 04:49:13.931463,2.0725,6.07604143536281,19.045146051331685
168,43257647,2020-05-17 01:53:33.124755,2020-05-17 08:16:08.532364,6.376388888888889,10.549439513528704,0.2103966335716061
169,17067014,2020-04-03 02:04:21.716095,2020-04-03 04:58:50.030027,2.9077777777777776,4.1563766703796,3.7979988339527813
170,95432930,2019-10-19 03:20:56.017182,2019-10-19 04:43:06.392693,1.3694444444444445,11.660692278600958,21.133611629159965
171,24504596,2020-10-01 05:07:21.691836,2020-10-01 00:44:39.123348,19.621388888888887,5.831596608959727,16.843216287702337
172,85138858,2019-07-24 06:56:22.984188,2019-07-24 09:27:18.292065,2.515277777777778,9.926423521534087,2.3187869955887965
173,54980319,2020-10-13 02:57:11.829485,2020-10-13 08:40:25.245371,5.720277777777778,15.451005786076625,7.095149097580325
174,89528572,2020-04-04 01:16:09.612504,2020-04-04 05:52:41.056189,4.608611111111111,3.501188542067121,22.126079099878346
175,98129751,2020-07-22 03:28:20.720019,2020-07-22 02:08:18.396138,22.66583333333333,12.117460602337069,14.360290054202961
176,16643764,2020-05-02 00:28:43.713838,2020-05-02 08:28:29.063225,7.995833333333334,20.372205621069142,2.626893360446961
177,64677294,2019-02-12 11:53:23.712993,2019-02-12 02:51:31.990502,14.96888888888889,6.3320249123076655,0.21011656127252554
178,49937397,2020-05-22 06:27:28.997300,2020-05-22 10:12:26.488408,3.7491666666666665,23.468711540227194,14.343123152159809
179,77073660,2019-08-03 02:35:30.495417,2019-08-03 05:45:50.379487,3.1719444444444442,5.889934977034022,2.716845890793282
180,17202670,2020-11-01 02:26:03.687757,2020-11-01 09:37:19.930930,7.187777777777778,15.796804296234331,10.172417199739794
181,28200477,2020-01-10 06:27:55.268026,2020-01-10 06:26:21.808806,23.97388888888889,15.018328478160761,5.248938339734601
182,86072416,2019-11-06 00:45:22.343849,2019-11-06 10:30:50.802159,9.757777777777777,16.314786288468422,0.6842649211361316
183,21076294,2020-02-09 05:36:14.062058,2020-02-09 04:12:53.588647,22.610833333333332,10.039338110430396,1.8871628576426929
184,36077482,2019-02-14 06:17:22.351175,2019-02-14 11:25:54.566096,5.142222222222222,16.34450926325112,4.423937883490995
185,42288815,2020-06-24 01:16:09.986082,2020-06-24 02:37:24.770238,1.353888888888889,17.758132910823836,17.379409944609453
186,64142273,2020-05-03 05:18:37.722732,2020-05-03 01:03:50.304783,19.753333333333334,18.638465112810028,4.31959777676537
187,40555747,2020-11-19 03:08:12.483707,2020-11-19 09:22:06.924224,6.2316666666666665,3.854958187608763,21.438416314640996
188,58613688,2019-06-09 09:29:56.923797,2019-06-09 00:28:58.428738,14.983611111111111,4.924033322435657,4.761179947905125
189,55419792,2020-08-03 05:21:58.115958,2020-08-03 06:14:22.930465,0.8733333333333333,3.5609335178238366,18.585159595085873
190,33733525,2019-01-20 07:32:38.437163,2019-01-20 04:13:09.962917,20.67527777777778,17.955664873939412,3.8366411625068935
191,64572037,2019-07-21 11:53:16.607287,2019-07-21 04:38:36.471267,16.755277777777778,17.499328164644268,7.423862042354783
192,4058493,2020-03-03 01:34:25.242496,2020-03-03 02:10:52.556273,0.6075,23.547613628726783,19.843968084611596
193,60498510,2020-02-20 03:25:14.316444,2020-02-20 05:16:34.142802,1.8552777777777778,7.394519956174722,15.62163962648951
194,71172432,2019-09-10 05:31:18.324832,2019-09-10 10:58:15.477887,5.449166666666667,23.74512567233105,23.10825279066305
195,52678243,2019-08-22 06:23:03.459881,2019-08-22 10:14:03.736919,3.85,11.844008139559678,11.695822789024865
196,31671094,2019-04-24 05:46:22.771319,2019-04-24 02:08:14.245284,20.364166666666666,10.904495111763318,15.220176909635194
197,56887036,2020-10-07 11:54:05.215663,2020-10-07 11:12:23.307552,23.305,22.24141782560241,15.172170240269788
198,1315858,2020-06-14 11:53:35.783428,2020-06-14 06:07:25.955846,18.230555555555554,15.574580683165703,23.262648201802563
199,54574646,2020-09-07 05:12:49.331329,2020-09-07 02:37:09.101537,21.405277777777776,18.66117653296224,16.99418263020954
200,31934793,2020-02-24 11:09:09.194575,2020-02-24 01:42:16.452177,14.551944444444445,20.413080310231493,20.473363298934174
201,93370092,2019-09-06 09:01:00.165935,2019-09-06 01:04:27.931941,16.0575,3.5317321689294516,18.182414494996195
202,48174068,2020-07-23 08:32:28.581713,2020-07-23 00:31:49.095757,15.988888888888889,10.229583192151935,19.28064135759223
203,24767830,2019-08-02 11:11:46.649163,2019-08-02 02:32:03.169497,15.337777777777777,10.572128034323288,16.758246103243874
204,3657816,2019-09-08 01:25:33.866581,2019-09-08 00:32:35.570727,23.116944444444446,15.278024202399397,20.310670885438924
205,38153301,2020-06-19 06:20:19.553231,2020-06-19 09:26:28.409738,3.102222222222222,3.816698095564993,19.532737372975674
206,80949278,2020-01-22 07:49:04.929501,2020-01-22 05:08:01.291789,21.315555555555555,7.344141502144049,19.857639011722025
207,39415496,2020-01-13 06:19:28.067463,2020-01-13 04:47:42.494945,22.470555555555556,12.048460862248396,14.336518470917873
208,38816578,2019-10-06 05:51:40.776625,2019-10-06 11:32:42.982066,5.683888888888889,17.507904889965115,9.510794526210436
209,4304972,2019-09-02 08:15:38.022664,2019-09-02 06:51:05.431264,22.590833333333332,9.980456392630899,22.31736519175683
210,10477105,2020-11-10 05:51:33.702632,2020-11-10 03:50:45.069413,21.98638888888889,9.026376362183264,3.7042786790315976
211,39752491,2020-02-19 10:54:35.236055,2020-02-19 06:18:39.549673,19.40111111111111,10.028473087805715,5.672168135871616
212,35874378,2019-11-09 00:13:48.869286,2019-11-09 10:55:09.396239,10.688888888888888,22.85654360345933,12.203654328098326
213,60316420,2019-07-18 02:09:56.260981,2019-07-18 04:36:53.422451,2.4491666666666667,12.523277268446991,22.946072501078373
214,76934280,2020-05-14 03:02:01.274367,2020-05-14 01:31:21.407498,22.488888888888887,11.609039301926925,2.502303708006969
215,79569075,2020-04-05 06:45:45.728540,2020-04-05 05:18:41.079856,22.54861111111111,12.443601298141651,4.015320250571343
216,52854814,2019-07-07 01:32:14.518970,2019-07-07 10:39:12.207604,9.115833333333333,11.221281060198354,0.7804127041113782
217,69422304,2020-07-12 05:54:06.467288,2020-07-12 09:54:08.034983,4.000277777777778,16.317834059112307,11.701237699830756
218,11578303,2020-08-19 04:40:08.919404,2020-08-19 01:34:25.062873,20.904444444444444,0.47128378302825524,1.3753233471463133
219,68386166,2020-07-15 01:10:46.760241,2020-07-15 02:10:13.786228,0.9908333333333333,15.87687288722961,2.7583601797983732
220,83575897,2019-08-16 07:07:36.571489,2019-08-16 11:53:03.540972,4.7572222222222225,8.138762240960752,1.306005339844103
221,69015853,2020-11-13 07:13:41.468122,2020-11-13 09:16:33.081477,2.0475,5.98634149111778,12.99314237821106
222,66701848,2020-07-09 11:14:49.336844,2020-07-09 07:08:06.086365,19.887777777777778,2.27333573441786,4.650264806366671
